,content,rating
12628,... about as bi as I think Whoopi is  but okay. I am not a Rose fan. Plus everyone who touches RTD gets a bit of the gay.,1
12629,just got left 4 dead  pretty damn fun for pickup games,1
12630,Damn  i'm back at home... that not good... That was the last step before the return to the normal life... :|,1
12631,is the Black Bitch anywhere near Clever Dick's? http://tinyurl.com/axf82t,1
12632,I would totally hire her just because she said sales-whore.,1
12633,who fucking behaves anyway?,1
12634,ouch...that sucks!  I hope you're feeling better real soon!,1
12635,Shouldn't u be working?? You know i hate being cold. :) --- MaryZ41: @sleighz hey! what does THAT m,1
12636,'Turns out not where but who you're with that really matters.' ;) --- MaryZ41: @sleighz yeah  we all hate bein,1
12637,Ooof  too much effort  where's all the open source kung fu magic giving me a sweet ass browser?  Firefox? More like FireFAIL.,1
12638,damn. It's early. I'll prolly be woopin it up at the challet basque when I'm off.,1
12639,not wit CB2009 (Cock Blocker) that's her new rap name. not wit CB2009 on her shit,1
12640,now that sucks...no dunkin donuts...most of ours are closed but a handful:(,1
12641,Right?? she knows my name and everything now.. Askin me where should she move to here in Cleveland. Damn!,1
12642,LOL!! Not DMX  his ass is crazy,1
12643,Awhh damn! I was gettin excited,1
12644,aawwhh damn! WAKE UP Strawberry shortcake,1
12645,"I hate monday mornings so Im grumpy ""(",1
12646,Work is turning me into a cuddle whore. I get outta here and just wanna be held.,1
12647,Also entered the contest - Whore-ay!,1
12648,Damn I'm sorry to hear that. =( well its a treat when you do go I'm sure!,1
12649,i must hear this in meatspace cos i fear you're winding me... 'super awesome' my ass  LOL. no way do i believe you  HAHAHAHA! x,1
12650,"your humor in fine form 2day-i needed laughs! Like game show and ""evry othr fucking min!"" thx man!",1
12651,..of course your work kicks ass too-didnt want u to think not appreciated! My god-that was amazing though wasnt it,1
12652,Nah  hate is such a strong word. Was amusing  but maybe ditch the wine next time. Interesting points of view  which I enjoyed.,1
12653,: Found you through Twitter Grader (http://twitter.grader.com) i hate the flying whale too!,1
12654,damn kanjiong.. lol but its kinda expected la.. when the eclipse go away,1
12655,damn cool. u can activate da camera of ur fon n u can move ur fon freely 2 look around da game when u r walking or sneaking,1
12656,well if i said slut i would have to include Fish in that category,1
12657,what?!?! im sorry!!!!!! ill kick his ass for you if you wish i got some pretty wicked awesome ninja skills :),1
12658,Nocturnal does indeed kick ass. Be sure to go back and listen to his other stuff  if you haven't already. ONE MORE HIT LEFT!,1
12659,still waiting to see you. Damn time warps; they get you every time you try and head to @gangplank. It happened to me before!!,1
12660, It's ok buddy. I hate flying  too.,1
12661,Let's fucking go!,1
12662,Didn't make it to the Young Whore  although I do love it--I hosted the karaoke at a friend's house!  'Twas fun :),1
12663,Hah..I can relate to looking forward to smaller dress...Obtainable if I could just lose these damn latenight  munchies I get...,1
12664,Oooh oooh oooh  and I wanted to see a good bitch slap too. Altho I that does go against my pacifist ways...what a conundrum,1
12665,Going to spend some time in Fort Myers with the in=laws. I am excited to be going but ughh...I sure hate the packing!! LOL,1
12666,Love Burroughs. Bukowski was like a broken clock - right twice a day. Ginsberg BLEH. I hate most of the Beats.,1
12667,YOU WANNA THROW DOWN  BITCH? I can not update my blog better than you can not update your blog any day.,1
12668,I don't think he's stupid  so I'll just assume he's a disingenuous cunt instead,1
12669,We have some haters in Detroit and Onterio.....God don't like Ugly...must be the no-competition (In Canada  I think) I hate spam,1
12670,Damn  I'm 10.5 - 11 ..,1
12671,"""just when I thought you're running outta material  I come home n here's your Ass"" LOL",1
12672,well i hate the way you make cars.,1
12673,http://twitpic.com/wixa - Tooo damn cute !!,1
12674,http://twitpic.com/wlgq - Damn  brother.  You got a sweet hook up there.,1
12675,My Dick by Mickey Avalon or My Neck  My Back by Khia,1
12676,U FUCKING FORGOT THE HOTTEST PERSON ALIVE! BLAKE LIVELY! SHE'S THE ONLY ONE THAT CAN MAKE ME (ya know) WITHOUT TOUCHING SHIT,1
12677,"http://twitpic.com/xinl - I hate him so much. He's so cocky. Once  during one of Phil's shows  he twittered ""hey Phil  it's C ...",1
12678,OH damn homes. I LUV email. I type EXACTLY how i talk! My fingers have an addiction 2 the keyboard. I'm wit it..Y b afraid of it?,1
12679,I hate the gym 2. I go cuz i must & try to make it fun  i said TRY. BUT OMG i am talking myself out of going 2day...HELP ME JESUS!!,1
12680,that damn cheddar...the hell?!!,1
12681,"$100k? No prob. We're all over it! ""Socialbees transforms your Facebook page from 'blah' to a brilliant ass kicking machine"" ;D",1
12682,your gonna get so fat before school starts,1
12683,the ending sucks like hell.,1
12684,you're so fucking dreamy,1
12685,Wow that sucks. Glad you got it fixed.,1
12686,aw fuck me in the ass i thought you meant maylene,1
12687,aww man that sucks ((hugs)),1
12688,fuck i knew it,1
12689,well that sucks lol  say high to every one at rock bottom from me,1
12690,LOL u remains me of my friend she loves football LOL I personally hate it lmao,1
12691,Lo cool sucks u have to go to PR LOL sucks there,1
12692,I gotta say  I found it pretty damn funny too...,1
12693,not sure how long i've been on seesmic but it's a love/hate place for me,1
12694,dang that sucks  i dont want to sound like A queer or anything but I think Chipmunks Kick Ass,1
12695,Couldn't tell I had a choice! Damn thing auto-launches then locks up tight every time.,1
12696,Seriously! He know's I have a final tomorrow that I'm studying for  but he's done with finals  which sucks!,1
12697,i hate you :-p and  i wish we had that discussion in my english class!,1
12698,"http://twitpic.com/ksek - uhmmm..almost has that ""infinity mirror"" look to it...lol!! Freak someone out after a few good drink ...",1
12699,I remember driving in freak snowstorm in Tallahassee..92 I think--almost flipped the ambulance ;),1
12700,big fucking graphics?,1
12701,I'm sure there is a better way to put this but: Wow  what a fucking asshole.,1
12702,Kirby is a whore. Also  a gay man's best friend. Have you seen how wide it can open it's mouth?,1
12703,Anyone named kirby is a whore. It's one of the unspoken rules of life.,1
12704,Occasionally fortune urinates on us all the universe does not hate you...it is a brief plumbing problem.,1
12705,damn must be some good sandwiches. If they're that good wanna get me one while your there? :-),1
12706,I think it sucks people r discussing it more w/out anyone involved being present. God forbid anyone EVER asked any of us about it.,1
12707,"I have a friend who got a job in Indiana after college  moved there  and after a week said ""fuck it "" packed up and moved to France.",1
12708,Hood has apparently lost his mind. Sucks for him.,1
12709,Yeah that sucks. How long ago did u purchase? Have u asked for a refund for the difference or r u totally turned off now?,1
12710,If I do  How do I travel? Dogsled? brrrrrr too damn cold for me!!!!,1
12711,I'm sorry that you and your idiot friends insist on persisting in your senile  psychotic rants. Truly u r a bitch.,1
12712,lol Damn talk about foot in mouth...... let me get to downloading!!! what are you doing on your day Ms?,1
12713,"WOW!!!!  you went in on that man and used your name lmao damn you a ""G""",1
12714,lmao oh I saw it in my @replies and it had me gone hahaha damn spam,1
12715,Lmao Damn thats the truth,1
12716,i hope not Tara! sucks someone would do that.,1
12717,Also  you claim you won't change who you are. But I want you to change from a Guinea Pig into a monkey. Monkeys are awesome!!!,1
12718,Wow  I really did spazz out back there  didn't I? Must be having had to deal with the TSA. I HATE THEM SO MUCH!,1
12719,Christmas guinea pig! Hooray!,1
12720,LOL i wouldn't know anything bout prostate spasms but it sounds terrible. they really needed 2 get up on their hotel piss game!!!!!!,1
12721,i cant believe i woke up to read that question on twitter lol hahahaha wow im up now! damn lol because men r greedy! lol,1
12722,COME ON NOW I KNOW YOU EXPENSIVE BUT DAMN LOL AIGHT LOL,1
12723,NOOOOOOOOOO but knowing him his ass will just pop up tonight! as far as i knew on thursday he was still coming!,1
12724,Jackson kicked Sylva ASS! Wow!,1
12725,okay i want skeleton gloves now. fingerless ones  naturally. i kind of am a 14 year old emo boy though  deep down. hahaha.,1
12726,damn..dat is scary..im movin on da southside..how s it ova there? idk im leavin my lil good life here..disz crazii..*tearsz*,1
12727,damn man on sum real shyt...u scarin me...my city got deaths..but damn...disz aint even koo,1
12728,aw shittt they was talkin bad? Lol fuck emmm I wuz messin around seen u live,1
12729,Yes  I've read that too. It's good for filling you up  but I really hate running to the john all day&even worse at nite #gno,1
12730,who the fuck are you??,1
12731,GENUOIS BITCH LOL,1
12732,ah yes us all believeing in modern medicine and such . damn us !,1
12733,Im just glad im gon be paid to sit on my ass lol,1
12734,I need to get my grandma to teach me how to cook that they be so good. and them damn collard greens fresh out the garden,1
12735,yeah they should they sold fast as fuck down here. i woke up late I was worried. I dig how the 11's look on girls,1
12736,Lmao that damn show is funny,1
12737,at least its a good excuse to have steak. my wife keeps craving fast food. I hate fast food. i like steak.,1
12738,@matthudgins Whale Done  How to Win Friends and Influence People  and anything from Tozer,1
12739,Seen a news article on why the SLUT wasn't running? The surface rail/trolleys I've seen on the east coast wouldn't have blinked.,1
12740,I believe that's what you called my gray cardigan one time haha. You're going to make one fine ass grandma one day.,1
12741,My kid loves Phantom too. :) She's kind of a musical freak though.,1
12742,DAMN YOU!! Another freakin Dave tweet for saying good day...wtf man  wtf!! ;-) &#9829;,1
12743,Ewwww  it's Christmas...hate is not allowed!,1
12744,I love Fat Louie too. I love his pillow and his crown he wore and sat on during the plane ride  what a great actor Fat Louie is.,1
12745,What do you have now? Love my BlackBerry Curve (and they're $99 now)  and the Bold is supposed to be awesome. Hate the Pearl's KB.,1
12746,Y'know  @QueenofSpain doesn't hate me  so I don't think she hates the east coast...just certain east coasters. AHEM. ;),1
12747,yes that sucks! So that's y I'm reading everything again!!! Can't go by what she says,1
12748,aww...it never snows in texas. it snowed a few years ago. but that was just a freak accident! it hadn't snowed for 100 years.,1
12749,thank's L. i hate when he works nights cause i'm awake during the day while he's sleeping. but now he's going hunting!,1
12750,i know! who the hell gives you a baked potato with NOTHING on it? and a rinky dinky little ass steak? i'm hungry still. lol,1
12751,LOL it sucks to not get buzzed. I'm just there twiddling my thumbs. LOL,1
12752,You must have missed the fag grapevine call about Eartha. I am sick. Going back to bed. Blah!,1
12753,You are Mary of the Frodo clan. You are gifted beyond all other fag hags. (and I use that term with much love!),1
12754,bitch. I WAS A PRETTY GIRL!!!!!!!!!!!!!!!,1
12755,what a fuck nugget.,1
12756,I am going to try and find a boyfriend by august and beat his ass into doing it!!!!!!,1
12757,same here...i got new sox they are pink and black...even though i hate pink...they are striped.......................,1
12758,Internet booze is headed your way. God  send some back mine too... its been a long damn day. (Hee  I rhymed!),1
12759,I couldn't agree more! love winter clothes  hate the dry hands.,1
12760,- RR could also whup JT's ass.,1
12761,damn straight. one of the guys here only just made it out alive,1
12762,MAKE A FUCKING VIDEO DAMNIT!!!!!!!!!!!!!!!! And have the best time ever on the Teacup Ride ^_^,1
12763,Quit complaining you never get to go out  get your ass dressed and get up here!,1
12764,probably the same thing that makes you gloat when people are proven wrong about mac stuff.  and how bad you got ur ass whooped. haha,1
12765,"Ah  memories. :) @ki6bjv is watching ""Diary of the Dead"" right now. He's a zombie freak. LOL",1
12766,-there is. It's sad  really. I never could be ok with that stuff. Still hate movies where the animals die  I cry every time. :(,1
12767,I hate flight delays. Hope you make it back safe! Btw where 2 email u the release for approval? Says you're judging the contest.,1
12768,why do you hate activesync?,1
12769,Then you should not have any posts.... and using the same comeback twice... whats with all the hate??? Why can't we be friends,1
12770,Brave and controversial actions in public are always met with a good amount fucking stupidity in opinions devoid of any knowledge.,1
12771,WTF FUCKING BITCH NEEDS TO BAN THE WHOLE FUCKING SITE THEN,1
12772,HOW DID YOU MET YOUTUBE BITCH?,1
12773,HOW DID YOU MET YOUTUBE BITCH?!,1
12774,no people hate on charles hamilton cuz he has an unwarranted ego and he thinks sonic the hedgehog is god,1
12775,I nominate @jasonanderson in categories @biggest-jack-ass and @tech,1
12776,oh no. That really sucks. Randalls next time if it's not expired. Two minutes and you're done :),1
12777,that sucks dude.  so it was just your hard drive?,1
12778,Thanks for sharing LJKA an acronym to live by... Lets Just Kick Ass! no meetings... no folderol... my favorite mode also!,1
12779,newspaper said sand was also bad.  Might as well just go for the salt and take care of the damn problem,1
12780,why? we're snowed in!!! I hate bad winter weather.,1
12781,I've only done it twice (and once was on about an inch of bangs). I didn't do it over  even though I want to. I hate straw hair!,1
12782,I can hook you up w/ night vision cam w/ motion detect & rec. It'll cost ya.  I would use wild game cam from Dick's Sprting Goods,1
12783,Holy Fuck Man  I've been thinking about you. That's fucked up.,1
12784,"Well  what kind of card did you expect from the ""Best Looking Gay Guy at the Office""?",1
12785,It's a FABULOUS idea!  I wanna play it tonight!  I say we do it in gdocs and then post it later  but Im a porn whore apparently.,1
12786," ""Self-serving confessions  meaning that one is tattling to cover own ass  im plicating another? """,1
12787,"saw ""Seven Pounds"" today--some really fab covers on the soundtrack  which apparently can't be bought. hate that!",1
12788,"dirty @babyface_GM Ive actually found most people dont understand ""BBW.""  Then again  I now describe myself as Fat rather than BBW.",1
12789,- So damn slow. It's depressing - I just want to be done!,1
12790,a prissy bitch u r? Haha...i hope 2 hear the occurance that goes along with this statement.,1
12791,damn  were you using peerguardian/encryption?,1
12792,Damn! Which episode?,1
12793,tonight??? all fucking day man.,1
12794,I READ THAT BOOK ON GAY SEX,1
12795,sorry that sucks. I hope your Cobra kicks in soon. What's up with your hair BTW?,1
12796,I was gonna dedicate my 850th tweet to you but then I was all FUCK  I already tweeted! But it was to you anyway so it's cool :D,1
12797,oh damn...lemme do that now,1
12798,i hate the ice! stupid pipe busted at my concord place. tenants woke me up at 2am with LOTSSSS of water. FUN!,1
12799,that just sucks though.,1
12800,i only buy magazines at the airport- i love bitch and bust too.,1
12801,i was afraid of that. i hate when the weather does that.  meanest trick of all.  i may not leave my house until april.,1
12802,damn. i have been using the wrong word all night. i need a blacktionary.,1
12803,awwww. ur last twitters were kinda adorable. not in a gay way,1
12804,I hate chex mix. Almost paletable if you add bacon to it. Merry Christmas  and may there be bacon for everyone in 2009!,1
12805,I hate the texture of chex - always have...,1
12806,..... I pretty much hate T-mobile....,1
12807,that sucks!  U must spread the word!!,1
12808,there is a man who walks his p-b-pig in the domain wonder if they are related,1
12809,your kind of a such fuck you know that right?,1
12810,They have been touring as just the dead for years. I've seen them twice. Bromance is a codeword for in the closet gay.,1
12811,So true Dick is the best. Tomlin needs to let Bruce go  so we can get back to Steeler football with our run game running the show,1
12812,oooohh!! that sounds good!!! i haven't ever tried that one. damn! my ex held out on me. lol!,1
12813,notification is a loser move.  I'm onto you!!!,1
12814,lol u couldnt really see my big fat poinsetta on my hat lol!!,1
12815,ah  lucky! i heard america's a bitch tho,1
12816,@KarenLongstaff damn  I'll put me kecks back on and put the camera away then?,1
12817,HAHAHAHA!!! SO! FUNNY! What the fuck ever. He's on my shit list regardless.,1
12818,schmap published 3 photos of mine of Paris (tour de france  gay pride and Les Halles  all are on flickr.com),1
12819,nothin&#8217;  i did my hair  THAT WAS EXCITING! And then played on the computer for hours. Cuz  im a nerd.,1
12820,WHOA  he's bald AND GANGSTA. Damn  i want him as MYYYY teacher. LMAO,1
12821,I hate it when I forget little details like that. You could always have him wear sunglasses. LOL,1
12822,that wat u get for sayin u wasn't impressed lmao. The parkin tickets a bitch though,1
12823,lol hate to admit this for everyone on twitter to see  but i've actually started doing this too.. horrible..,1
12824,that sucks.. i'm guessing its an online only item.. i hope it comes available soon :D i need it for when the DVD comes out :D,1
12825,Oooo. It'd be annoying if it wasn't so damn cool :),1
12826,Thanks very much  Dick. I'm contacting them immediately.,1
12827,"Not just ""whole novels."" Moby Dick  for gosh sakes!",1
12828,LOL. It's true your frozen tundra trumps my lame half-ass kinda-freezing once-in-a-while sucky weather. You = Ice Princess!,1
12829,Well hell  looks like I know what I'll be doing Tues. This is the worst  no? Cold  dark  boring as fuck. I want 2 sleep til April.,1
12830,DAMN. I used to compile irogs when I worked in civil firm. Discovery of all sorts can be tiresome. GL! Atty's staff can help.,1
12831,Glad you made it home through snowstorm. Sorry @ wack-ass co-worker. I just realized I still haven't had lunch so I think I will!,1
12832,im fucking following edwards miiiiiiiiiiiiiiiiiiiiiiiiiine &lt;33333333333 ummm ya :) i wanna see twilight again :),1
12833,I'm actually finishing cutting out all artificial sweeteners / diet soda for New Years. I'm going to be one. cranky. bitch.,1
12834,aint a piss take....did you watch it?,1
12835,Townhouse is four years old. No cable lines. No high speed internet via phone or cable. Sucks. Wireless internet via digis.,1
12836,Pull your head outta your ass! Are you ready to take the helm?,1
12837,come here  I'll kickle your ass.,1
12838,I concur  my ass is thoroughly kickled after that yoga class.,1
12839,Gah. I hate mosquitoes.,1
12840,so you going to be ok when you get your double ass kicking from Paul and I?,1
12841,@KRockXP both you two need to get off your ass and put out a show  it has already been a couple weeks :),1
12842,Glad you had a great time. Can't wait to see all the pics on FB  Flickr  etc. Hate to have been out of town and missed it,1
12843,AIR client? Damn. What's up with it?,1
12844,"What  you didn't like the link to ""Pulp Fiction"" fucking short version?",1
12845,"Damn  but that is beautiful. Time to dig out my Blackfive ""Don't be a Dou'Che"" shirt in salute.",1
12846,"I still say my ""Pulp Fiction"" Fucking Short Version reaction is better.",1
12847,@seanhackbarth It is a hate-fest  and that's the way I like it.,1
12848,Damn  I wish you had that up a bit earlier. It would've been a great part of the Scramble.,1
12849,Shrinkage? Shrinkage? Hmm...so there's shrinkage in online retail? Damn  I though that only occurred after a cold shower;),1
12850,AdFreak coffee mug?? Damn  Adrants doesn't even have mousepads!,1
12851,Yea...until then I'll have to settle for being some ad blogger who has nothing better to do than bitch about advertising;),1
12852,"Well...""THE ad blogger""? Damn  I'll take that. Thanks!",1
12853,"That cat's ""roommate"" is a 23 pound tomcat who is one of the sweetest animals I've ever met. All muscle  no fat. ;-)",1
12854,Gearhound would be PC  my wife calls me a gear whore;) Icelantic is a new company out of Boulder  Co.,1
12855,that sucks! no wait  that's cool! umm. no.. that sucks! but it's cool! sucks! cool! sucks! cool! sucks! cool!  ...........,1
12856,well I hate texting it every 5 sex,1
12857,I prefer laughing at them whenever possible. Like terrorists  Leftists hate that more than anything else  even physical attacks.,1
12858,damn thats frickin wack  hope u still get paid nicely.,1
12859,"I got the first bit...didn't realize the ""dick"" part was in that. (I had that as my MySpace quote for YEARS!)",1
12860,I'm calm  but not a happy camper. It's Jim's birthday  Andi phoned for PC help today...and my home's been invaded. Fucking hell...,1
12861,"could you imagine John F Kennedy or Churchill or Abraham Lincoln shouting ""yaa boo sucks you 'kin wankaz"" at the opposition ?",1
12862,LOL :D - you got me there! it's going to be hard to ace that comeback (damn  wish I'd've thought of that line :D),1
12863,erk. U poor sod. Is Rod Serling nearby smoking a fag?,1
12864,you're having a bad-snow-day... that sucks!  if you are snowed in  noone will see your hair right? Trying to state the positives,1
12865,i like how 46-49 is the same thing.  you know  i mindlessly pay the damn dog lic tax every year without thinking about it...,1
12866,hey loser!  you don't answer your phone anymore... are you channeling your inner stick and losing your phone?,1
12867,that totally sucks... that's weird that he would miss something like that  it is a total rookie mistake,1
12868,Oh No!!! That sucks but it totally sounds like something I would do :0),1
12869,lmao. Does ur Via have big ass rims?,1
12870,Seriously? WTF?! Who can pass on hugs and kisses?! Not I  That's for damn sure!,1
12871,SERIOUSLY! NO idea how happy this makes me. Also! The American Express commercial just came on. Damn he's cute.,1
12872,My unemployed ass ain't goin' anywhere.,1
12873,oh forgot - http://omf.gd/1/   :-)  Quality IS Ass ured!,1
12874,Beedle? Damn awesome! And hi! &lt;3,1
12875,That was a fucking awesome book.,1
12876,those are the best flights though! freak time's when the plane's a fucking sardine can w/ no aerodynamic balance or leg room,1
12877,haha I feel like an ass I switched my name and forgot to load in under the new name lol,1
12878,the terms black/white hate are becoming antiquated  the fuss over Doug Heil was 4 not  & Social Media is changing the face of search,1
12879,you're channeling William Gibson or Philip K. Dick with that last tweet  haven't decided which yet.,1
12880,yeah  I'm okay. Thong was wedged far enough up my ass that it prevented me from shitting my pants out of fear.,1
12881,some squatter got it long ago. And you my friend are a dick ;),1
12882,Yeah I was working on some social media projects and it was just to damn cold!,1
12883,damn bro  best of luck.,1
12884,damn you trying to be number 3 on her list? she dont need no more! :p,1
12885,dude i love ya but the blip.fm stuff sucks.,1
12886,The english dont give a fuck. This is established.,1
12887,im meh about the whole thing. I love sari and all  but there's not much give a damn left about drama in me after wow.,1
12888,I think u left your manhood downstairs with your testicles. PUSSY!,1
12889,what's a SB?  (I'm going to hate myself for asking-in the morning anyway),1
12890,ah crap  I knew I was going to hate myself-must be bedtime.  How do you run a SB campaign though  must b for an existing site?,1
12891,OK  now I seriously want to buy Nice List even though I know I'll never use it! DAMN YOU AND YOUR MARKETING PLOY,1
12892,Any special reason for the hate?,1
12893,mobb deep fucking owns,1
12894,bitch i am an eagle scout i will cut you and then perform rudimentary but effective first aid on you,1
12895,that kinda sucks  does he not travel well. Did you consider putting him in kennels?,1
12896,wouldn't that be butt ass nekkid?,1
12897,Summer here is horrid - I hate humidity,1
12898,DAMN DAMN DAMN i cant see livesteez!!!!! :-(,1
12899,LOL!!! well we just need to go out and have some laughs tonight!!! i will need a good one after this long ass day,1
12900,the hair is minor compared to that awful ass singing,1
12901,Yes! the shower scene is what totally sold me! LOVE it! Hate to say it but I kinda like his body too.,1
12902,yea bro people will hate at the smallest sign of you pulling ahead of them in anything. Pretty Terrible!,1
12903,I'd love to  had I the time.  (of course I have time to bitch  don't you?),1
12904,And it sucks away your API twice as fast...,1
12905,Merry fucking Xmas to you too!,1
12906,lmfao...man I have a friend that looks just like Plies too...I am sooo using that line on his ass when he tries to clown,1
12907,LOL  Well  my kids would say 35  any NORMAL person would say 50 ish.  I do hate getting older though,1
12908,not me... i'm there for dick.,1
12909,i keep waiting for my follower number to drop  but it only seems to go up  LOL  especially when i say dick or balls.,1
12910,well hot damn my wish came true! Where the hell have I been? I had no idea!,1
12911,hmm. I'm all legs  thighs and ass... the last thing I need is a million light-reflecting spheres working to spotlight my rear.,1
12912,radio sucks in general  but Hot97 @ least can entertain me most of the time. Big treat from the crap Philly stations I get by me.,1
12913,cuz they wanna be ur 'dick in a box' for when shit gets sour w/ur man... In case of emergency  break glass!,1
12914,damn. I need to get me one of those... what do you call it... a hookup? Lol,1
12915,must be a crappy movie if you're on Twitter! I'm working. I hate my life. lol,1
12916,oh  those damn germ carriers! Hope u feel better!,1
12917,the answer would be whatever night I make her drink with me and @themadhat doesn't feel sorry for and rescue her ass ;-),1
12918,do you like Boosie and whip your ass for a STRAIGHT HOUR. WHATTA WORKOUT!,1
12919,aw man that sucks!! was it your brother again? =( im sorry,1
12920,actually  that's detective Dick Gumshoe from Phoenix Wright :O,1
12921,That sucks. Maybe they were just spam who had accounts deleted. #gno,1
12922,Woman please  I'd put my fat butt against your's any day and win. OK  that sounds dirtier than I meant it to be. LOL,1
12923,with jury duty just become biased against everyone.  worked for me first time i had jury duty.  told them I didn't like gay ppl,1
12924,I know!!! Now I have to figure out who's gonna teach me to use the damn thing!!!LOL,1
12925,i hate to say it  but i caught the tail end of his perf on SNL  and he sounded hoarse or something,1
12926,you know  she comes across as tongue-in-cheek sometimes... as a ratings whore.,1
12927,It's all fat free on Christmas. See? Santa also gave me Denial for Christmas.,1
12928,I nominate @moltz for #isdoingitwrong Sure   I don't know what *it* is but look at him! He's obviously fucking it up.,1
12929,"what if he is ""interested"" in being ""taken"" by a ""gay"" person  hehe",1
12930,tell me you didnt ask him if he was gay haha,1
12931,hellz ya I kick ass...just don't think the wives would think so,1
12932,idk  my pumpkin cheesecake is damn yummy...,1
12933,hmmm i hate trying to make up my mind lol,1
12934,that sucks! Hope they come soon!!,1
12935,#NAME?,1
12936,#NAME?,1
12937,"how he gon' be 'afro-centric"" wit' a damn S-Curl??!!! Lmao",1
12938,what you damn sonin' at?,1
12939,Appo is gonna copy that damn thingy to a DVD and gonna drop it tonight. I'll call ya once it's here. come by,1
12940,Nose? Newspaper? Net? Nerd? Neck? (Am I making you cringe yet? No? Hmmm  must not have the right word... ;-) ),1
12941,Awww  but I'm a nerd. (Does that help any? :) ),1
12942,...math/science (esp. physics) were my fav subjects in school... the longer the book the better... think I'm an nerd yet? ;),1
12943,- hate to break it to ya  but HD DVD is dead  u can still find cheap HD stuff  but it's not supported. Long live BluRay,1
12944,Actually  Dick Cheney slashed the funding of the program and cut the staff down to 1 person  which is why it looks so bad.,1
12945,Billy is really kicking ass... Dark vs New mini-poster will be in comic shops in 2 weeks BTW.,1
12946,I'll hang tight and see how Jan Taco Night goes (is it possible for it to not completely kick ass?),1
12947,get yer own damn beer!,1
12948,http://twitpic.com/uakz - omg... that sucks... hate traffic... what are you doing outside driving in that?,1
12949,I love that line. And Steven Stills. In a non-gay-roommate way.,1
12950,I'm not sure I could work in politics. I hate the dress code.,1
12951,That sucks. I assume you're speaking of your Macbook?  Apple fucking rips you off on power cords  esp. since they make such cheap ones,1
12952, i hope it doesnt snow here i hate snow,1
12953,fuck  i'm nervous.,1
12954,I crack up just thinking of that! Can you see that Mom on the other end of the phone? TOO DAMN FUNNY!,1
12955,Well  get yourself a sticky one that sucks to the chair then! LOL,1
12956,that sucks!!!!!!!!!!  I really wish I could head down now just to much crap to do before I leave.,1
12957,I went and saw a movie an ate fat food instead of crunches it sounded like more fun,1
12958,Customers = thin love/hate line.  They're either really GREAT or really sneaky....,1
12959,UGH - the same!  I almost hate it.  Would love to get to sleep at 8or9 like my hubby.  Used to be an early bird!,1
12960,they seem to be the same every damn year,1
12961,I hate their ticketing policy.,1
12962,I like programming...but i hate theoratical sujects...like computer architecture,1
12963,- or L7 - that's where i totally kick ass!!,1
12964,I am SO sorry for you...wait..what am I saying? Mine is going to be home for 2 weeks TOO! OH DAMN! Teela can keep him busy!,1
12965,lilmommaabc your phone sucks then! Lol,1
12966,i kept thinking u would be here at like 5 :( damn sorry dude. well man be careful and ill def try to see ya around new years.,1
12967,its when u wash ya face ya ass and ya balls from in front of the sink lol,1
12968,Oh  they will  I'm sure  but how can they be proper emo-indie babies if they don't come from a broken home? It is fated.,1
12969,I know  right?  It's harder for me to get well and keep well since I have a piss poor immune system.,1
12970,that's show is the bizness.. Why must we watch nasty ass sht,1
12971, thats looks damn good bradda,1
12972,Damn Karrine  they are trying to get at you bad  tonite.. whats with all these twaters!!,1
12973,yep  I'm the epitome of geek. But at least I fail at being a nerd :P,1
12974,why do you know what a alligators ass smells like dude? See I KNEW yall Chitown people were freaky! 1st R. Kelly now u & gators!,1
12975,Ooooh! Weasels! My favorite.  At one time  I had Four! Smart little fuzzy time sucks.,1
12976,yeah  I know. I hate hollywood but there's a party there that I want to go to.,1
12977,wentz is probably all stressed and thinks we are going to hate him now bc the boards suck dick and he was trying to make them....,1
12978,yeah  I hope he doesn't freak out about us hating it. And is there an online list?,1
12979,"watch gg instead. And he was like  ""I can't get this fucking thing to work and everyone is sending me fucking instant messagi ...",1
12980,"yeah  he was like ""I can't fucking change my setting bc all the fucking instant messages are blocking""",1
12981,Certainly keeps me thinkin'.  DAMN da Vloggerhood for makin' me think!,1
12982,sorry  only you think with your dick 24/7,1
12983,of course  some people still bitch about 3 admin ui revs in one year  but at least they finally got it right!,1
12984,that's it  I'm spending new years in LA next year  fuck NY  er jersey,1
12985,happy birthday bitch!,1
12986,Foot fetish? I dont think so... i think its the fact you have on leg cuffed and the other one isn't... not very post gay!,1
12987,congratz! i heart unapologetic sexy ass ghetto fabulous bitches!,1
12988,I am taking you up on those cuddles!  I should head to bed.  I am watching B. Urie pound the fuck out of a drumset  though.,1
12989,well yeah you got me there..master race my ass!,1
12990,Is it as fun as it was 20yrs ago?  Damn  i just aged myself  doh!,1
12991,that sucks  Jon. Hope he's well in time for Christmas.,1
12992,I am actually just wanting some company on the sleeve slog that is currently my life.  Did I mention that I hate sleeves?,1
12993,@ShawnWildermuth love the Zune and the Zune Pass. Hate the software.,1
12994,"i think the FCC should mandate TV stations broadcast the ""Fail Whale""  image on the old  analog signals.",1
12995,ill find that bitch. I been in a pissed mood all weekend I can use some1 to take my frustration out on =D,1
12996,Thanks! :-)  I feel so much better as well  I hate when they are sick  and it makes it worse when I'm not here  poor guy.,1
